timestamp,roll,pitch,heave,wave_height_swell,wave_height_sea,wave_dir_swell,wave_dir_sea,peak_period_swell,peak_period_sea
2024-06-30 06:00:00+00:00,2.137985902590213,3.3555693387030328,1.4181784016052026,3.54,2.22,202,198,12.5,6.9
2024-06-30 09:00:00+00:00,2.527448035304342,4.328842611592993,1.6615165190090702,4.14,1.93,200,202,12.6,6.3
2024-06-30 12:00:00+00:00,3.4487782705218137,5.2069311070479944,2.2430831848629804,4.79,1.03,202,204,12.5,4.5
2024-06-30 15:00:00+00:00,3.8250442677672805,5.115350458281267,3.0751405225741095,4.78,0.95,202,213,12.7,4.5
2024-06-30 18:00:00+00:00,4.037468374210192,5.129189672627482,2.232596341652557,4.73,0.75,202,214,12.8,4.0
2024-06-30 21:00:00+00:00,4.185499043338163,4.844826230875247,3.1099349013583373,4.61,0.48,202,224,12.8,3.2
2024-07-01 00:00:00+00:00,4.320154765062115,4.543928390977808,2.854164686877348,4.51,0.62,202,243,12.9,3.7
2024-07-01 03:00:00+00:00,5.174389844918151,4.693515542082526,2.785343540057071,4.29,0.62,202,227,12.8,3.7
2024-07-01 06:00:00+00:00,5.690128214971739,4.91624093521253,1.691846786788083,4.1,0.73,202,209,12.8,4.0
2024-07-01 09:00:00+00:00,6.192376969483373,4.6700725569314425,1.5944364378872218,3.97,0.55,201,199,12.7,3.4
2024-07-01 12:00:00+00:00,4.078553798702542,4.5542077082581995,1.2210128115026553,3.92,0.26,201,222,12.6,2.4
2024-07-01 15:00:00+00:00,4.34431020272063,4.768021551352091,1.2661524211188615,3.78,0.25,200,252,12.6,2.5
2024-07-01 18:00:00+00:00,4.036056311071816,4.526823380462499,1.4842426899148167,3.66,0.17,199,192,12.6,2.1
2024-07-01 21:00:00+00:00,3.457805534692337,3.9361152316907875,1.3965812507728783,3.52,0.05,199,148,12.5,1.2
2024-07-02 00:00:00+00:00,3.595015711672066,3.711089577229639,1.3925293168541426,3.4,0.02,198,293,12.4,1.2
2024-07-02 03:00:00+00:00,3.406757736385912,3.741175408765049,1.4427833556600684,3.25,0.02,198,329,12.3,2.0
2024-07-02 06:00:00+00:00,3.071455404025968,3.337315261166353,1.384797538660557,3.09,0.01,197,327,12.2,1.9
2024-07-02 09:00:00+00:00,3.1045806295577982,3.298527829420294,1.0635711896740103,2.9,0.01,197,336,12.0,2.5
2024-07-02 12:00:00+00:00,2.7612839781487706,3.117937473276064,1.004318990923093,2.67,0.02,196,50,11.6,1.2
2024-07-02 15:00:00+00:00,2.698822880213788,3.0410098345763483,0.9271567162570549,2.48,0.11,196,40,11.5,1.4
2024-07-02 18:00:00+00:00,2.4153959930828974,2.7730993357010423,0.9113944795335966,2.33,0.19,195,44,11.3,1.8
2024-07-02 21:00:00+00:00,2.227579254197618,2.723223902568043,0.8956098610828798,2.25,0.38,195,42,11.4,2.4
2024-07-03 00:00:00+00:00,2.2500740462976347,2.4431723223941777,0.857721883428311,2.46,0.52,195,40,12.0,3.0
2024-07-03 03:00:00+00:00,2.1288167288649706,2.4459569596780737,0.8526898594270547,2.45,0.69,195,27,12.1,3.3
2024-07-03 06:00:00+00:00,1.9618601909933693,2.3869550961403236,0.8487127241602415,2.39,0.83,195,23,12.2,3.7
2024-07-03 09:00:00+00:00,1.9756565160206634,2.132910369426917,0.8513568802790752,2.32,0.7,194,12,11.8,3.6
2024-07-03 12:00:00+00:00,1.9866237079898306,2.0429305236000834,0.8344833351796905,2.21,0.65,194,10,11.6,3.6
2024-07-03 15:00:00+00:00,1.9840053048106623,2.1173888793156173,0.8498030323695365,2.08,0.51,193,350,11.2,3.1
2024-07-03 18:00:00+00:00,1.9784940008744707,2.019428878334553,1.1506521098362548,1.97,0.32,193,340,10.9,2.7
2024-07-03 21:00:00+00:00,1.8529724132906313,1.9508732466650338,1.1519193921062216,1.85,0.25,192,336,10.7,2.4
2024-07-04 00:00:00+00:00,1.635066664543778,1.963105049251976,1.1198501394341103,1.75,0.22,192,344,10.5,2.4
2024-07-04 03:00:00+00:00,1.6203587542686728,1.8311748811494706,1.0903792055131727,1.64,0.36,192,351,10.5,2.5
2024-07-04 06:00:00+00:00,1.5136241223189202,1.4969918409643013,1.1469945637976076,1.57,0.3,192,356,10.4,2.5
2024-07-04 09:00:00+00:00,1.4900876227390956,1.3934306965408219,1.1360099197714701,1.51,0.29,192,356,10.4,2.4
2024-07-04 12:00:00+00:00,1.3924036026885935,1.385259510485459,1.0676426714628344,1.5,0.1,195,5,10.2,1.5
2024-07-04 15:00:00+00:00,1.2659384418589545,1.2511273994832124,0.9667286961181425,1.46,0.06,195,322,10.2,1.3
2024-07-04 18:00:00+00:00,1.2592838909857662,1.2917599944474754,0.9903122038724338,1.43,0.03,195,9,10.2,1.0
2024-07-04 21:00:00+00:00,1.2952966666666454,1.416150506420391,1.0134729953244939,1.48,0.08,194,57,10.5,1.5
2024-07-05 00:00:00+00:00,1.2961751666090777,1.4127073345251284,1.0490899713270005,1.63,0.06,193,48,10.8,1.7
2024-07-05 03:00:00+00:00,1.3381959621207957,1.3704505630381743,1.1049176278883763,1.76,0.23,194,28,10.9,2.3
2024-07-05 06:00:00+00:00,1.5376805081802,1.624313774195053,1.2026810045455023,1.79,0.43,195,30,10.7,3.1
2024-07-05 09:00:00+00:00,1.5238776942207475,1.7165410528258311,1.1443354357169522,1.73,0.61,195,29,10.3,3.5
2024-07-05 12:00:00+00:00,1.522117878303997,1.5282968087401736,1.1682948626495924,1.69,0.65,195,27,9.8,3.7
2024-07-05 15:00:00+00:00,1.605647798797347,1.4900091983544128,1.1050167603540055,1.61,0.78,194,30,9.5,4.1
2024-07-05 18:00:00+00:00,1.5107271761250483,1.3364948970910624,1.0553416352759073,1.52,0.87,194,38,9.3,4.6
2024-07-05 21:00:00+00:00,1.4069512461865346,1.2850507698888682,1.0374266274246136,1.5,0.82,186,35,8.9,4.3
2024-07-06 00:00:00+00:00,1.4032049629393475,1.1464791769898581,1.0198170699053584,1.45,0.7,182,29,8.7,3.9
2024-07-06 03:00:00+00:00,1.2108871341265508,1.172240778381715,1.0151638899796187,1.4,0.71,176,27,8.4,3.9
2024-07-06 06:00:00+00:00,1.2951240199475476,1.1134093329578705,0.9906955952381596,1.43,0.5,160,15,7.9,3.3
2024-07-06 09:00:00+00:00,1.388927944619977,1.1611994191820785,1.016239910513077,1.4,0.35,152,9,7.7,2.7
2024-07-06 12:00:00+00:00,1.2089758603441503,1.1496533945468639,1.1134849542140624,1.34,0.14,164,256,7.8,1.9
2024-07-06 15:00:00+00:00,1.249790638298263,1.1184090216992115,1.039339082813263,1.33,0.35,170,215,8.0,2.6
2024-07-06 18:00:00+00:00,1.3139508035579728,1.0744985729516614,1.0068015705174858,1.47,0.25,186,197,8.2,2.3
2024-07-06 21:00:00+00:00,1.2277651968801644,1.0823834382637254,1.0085555297315896,1.72,0.14,196,149,8.6,1.8
2024-07-07 00:00:00+00:00,1.3286649365212915,1.190488195397358,0.9872219130134287,2.02,0.04,197,124,8.8,1.4
2024-07-07 03:00:00+00:00,1.4831094351707894,1.6325266647779642,1.1595528157442465,2.22,0.03,195,118,9.0,1.0
2024-07-07 06:00:00+00:00,1.5678009766973042,1.6453102717140915,1.1864626271322076,2.34,0.08,192,75,9.6,1.5
2024-07-07 09:00:00+00:00,1.6540185983689986,1.5812747845096866,1.125798769795681,2.51,0.07,191,14,10.4,1.4
2024-07-07 12:00:00+00:00,2.139555353707511,1.7141240978087855,1.2396296721417672,2.64,0.13,192,336,11.1,1.9
2024-07-07 15:00:00+00:00,2.392191375030319,2.3000740468002494,1.2912246626546433,2.74,0.12,193,4,11.5,1.7
2024-07-07 18:00:00+00:00,2.5430774230380946,2.7327995848827946,1.4237198949699401,2.75,0.2,194,27,11.7,2.0
2024-07-07 21:00:00+00:00,2.5793114979054677,2.6761778928674405,1.4346074993928717,2.69,0.4,194,30,11.8,2.6
2024-07-08 00:00:00+00:00,2.8330297835472744,2.7289732393194437,1.4459231801020935,2.66,0.32,195,3,11.8,2.6
2024-07-08 03:00:00+00:00,2.9246182874311932,2.9239393711252,1.584590404220614,2.54,0.52,194,357,11.4,3.0
2024-07-08 06:00:00+00:00,2.927470393646193,2.864852992333557,1.5056143378846087,2.47,0.23,194,282,10.9,2.5
2024-07-08 09:00:00+00:00,2.9610144434980388,2.7938225968033548,1.5096299996262426,2.31,0.62,192,239,10.9,3.9
2024-07-08 12:00:00+00:00,2.8329275559472933,2.5425827020434575,2.1784992500017726,2.32,0.9,195,245,10.7,4.4
2024-07-08 15:00:00+00:00,2.9507002105541345,2.489462242703211,1.5118384819702664,2.38,0.37,200,184,9.9,2.7
2024-07-08 18:00:00+00:00,2.710755855361176,2.369391382322153,1.550695606321439,2.38,0.42,196,157,9.8,3.0
2024-07-08 21:00:00+00:00,4.909675012775006,2.361711299046728,1.7346675384687635,2.35,0.58,192,139,9.5,3.5
2024-07-09 00:00:00+00:00,4.790896517838737,2.378110506040799,1.524857092117303,2.27,0.31,190,135,9.4,2.6
2024-07-09 03:00:00+00:00,3.7237637621904356,2.0816792028869138,1.5971074470371232,2.14,0.3,185,106,9.2,2.6
2024-07-09 06:00:00+00:00,2.5273270442418108,2.065728072472508,1.466496326345589,2.07,0.18,179,65,9.0,2.0
2024-07-09 09:00:00+00:00,2.0309053982600354,1.8997487464269263,1.4665266130921708,2.01,0.15,174,37,8.8,1.9
2024-07-09 12:00:00+00:00,2.09588798917983,1.8520812194678873,1.7361951659461385,1.95,0.01,177,239,8.8,1.0
2024-07-09 15:00:00+00:00,1.8805448480008453,1.9045776683421525,1.2828497095313665,1.9,0.04,175,21,8.6,1.0
2024-07-09 18:00:00+00:00,1.736580852329967,1.750540086028347,0.9336151905060617,1.86,0.02,173,165,8.5,1.0
2024-07-09 21:00:00+00:00,1.9443278605206114,1.826652971055192,0.9917365454720017,1.84,0.02,170,108,8.4,1.0
2024-07-10 00:00:00+00:00,2.686679475002805,2.268189344410142,1.1228609586589062,2.03,0.07,164,208,8.3,1.5
2024-07-10 03:00:00+00:00,2.265554725706386,2.144068505733636,1.1128180568932817,2.03,0.02,159,43,8.2,1.3
2024-07-10 06:00:00+00:00,2.369978478633419,1.9442209083162094,1.0533918278913736,2.01,0.13,155,354,8.3,1.6
2024-07-10 09:00:00+00:00,1.8077547674322645,1.7545006238294318,1.0212512620087455,1.96,0.22,153,3,8.4,2.1
2024-07-10 12:00:00+00:00,1.7331629972418054,1.54448899203056,0.9849885667052631,1.95,0.31,154,331,8.5,2.2
2024-07-10 15:00:00+00:00,1.6785102416253226,1.6071241934732747,0.9538804199867807,1.87,0.29,153,344,8.5,2.3
2024-07-10 18:00:00+00:00,1.668108870948855,1.6336303527724447,1.2688235653498854,1.82,0.05,152,298,8.5,1.2
2024-07-10 21:00:00+00:00,1.8305726599447945,1.685719553190448,1.016091403025124,1.79,0.05,152,217,8.5,1.5
2024-07-11 00:00:00+00:00,1.956750158661583,1.8665871951873592,1.047810854052837,1.87,0.06,158,241,8.2,1.4
2024-07-11 03:00:00+00:00,1.7491964951314012,1.9786171416356808,1.0430830802162858,1.84,0.19,156,208,8.2,2.2
2024-07-11 06:00:00+00:00,1.7491488907462038,1.5613290449790154,0.9664237908521982,1.8,0.13,153,186,8.2,1.8
2024-07-11 09:00:00+00:00,1.9512702114629503,1.5780325794461287,0.9750517775046914,1.76,0.12,148,188,8.2,1.8
2024-07-11 12:00:00+00:00,2.0066540214939943,1.6301791621222923,0.9490332831376503,1.76,0.1,140,175,8.1,1.6
2024-07-11 15:00:00+00:00,1.9938934635160672,1.5596911591126152,0.9724641950534423,1.71,0.13,138,151,8.1,1.7
2024-07-11 18:00:00+00:00,2.0186315439362774,1.7821464088456092,1.1278994504612716,1.65,0.3,136,96,8.2,2.4
2024-07-11 21:00:00+00:00,2.178816403602031,1.8162114458080545,1.053213280718046,1.58,0.5,139,61,8.3,3.4
2024-07-12 00:00:00+00:00,2.400875438926399,1.4254859076084574,0.9304804951157837,1.61,0.38,135,34,8.4,2.9
2024-07-12 03:00:00+00:00,2.0071255804706407,1.317479034705655,0.8714554728871584,1.56,0.6,134,25,8.3,3.5
2024-07-12 06:00:00+00:00,1.9610213997027168,1.3347216773234196,0.8531738245407363,1.57,0.55,130,15,8.1,3.3
2024-07-12 09:00:00+00:00,2.0422510678605175,1.2997187574174902,0.853424672853933,1.58,0.27,127,5,7.8,2.3
2024-07-12 12:00:00+00:00,1.9624210065610161,1.264122107888125,0.8463283508881521,1.57,0.06,138,340,8.1,1.3
2024-07-12 15:00:00+00:00,1.7379025604156335,1.2829234957678102,0.8651324680821837,1.56,0.01,140,137,8.1,1.1
2024-07-12 18:00:00+00:00,1.7722175684845058,1.2324996229772354,0.8639918239670293,1.59,0.19,142,133,7.9,2.2
2024-07-12 21:00:00+00:00,1.7798212099733184,1.309917366338445,0.9022231029935359,1.58,0.51,143,117,8.1,3.2
2024-07-13 00:00:00+00:00,1.9150098988294715,1.2792783273201636,0.9092720958300697,1.46,0.74,137,170,9.2,4.0
2024-07-13 03:00:00+00:00,1.939277388791357,1.3558099151519614,0.9222917090181381,1.53,0.72,151,155,10.0,3.9
2024-07-13 06:00:00+00:00,2.096746577385292,1.217990752512383,0.9159467022993681,1.64,0.7,164,142,11.1,3.8
2024-07-13 09:00:00+00:00,2.002351878051125,1.3217362527254428,1.243202952033624,1.88,0.69,177,113,11.9,3.7
2024-07-13 12:00:00+00:00,1.9886429587926926,1.3053957490243704,1.2463902327328555,2.2,0.2,186,185,12.6,2.4
2024-07-13 15:00:00+00:00,2.0064172585284314,1.3754124263927974,1.2623232180536383,2.4,0.4,190,178,13.2,3.1
2024-07-13 18:00:00+00:00,1.9073110314175974,1.8255667030023388,1.283063315438907,2.6,0.6,192,169,13.4,3.4
2024-07-13 21:00:00+00:00,2.2125664451368587,1.9059244734579492,1.325866532626966,2.7,0.6,193,153,13.2,3.5
2024-07-14 00:00:00+00:00,2.297366084554833,2.36311198516625,1.3694683802005485,2.8,0.7,193,145,12.9,3.8
2024-07-14 03:00:00+00:00,2.419335466211292,2.375161274322021,1.550960177484324,2.8,0.6,191,130,12.4,3.7
2024-07-14 06:00:00+00:00,2.7816856476162677,2.559887276863273,1.4972603553887924,2.7,0.4,189,101,11.8,2.8
2024-07-14 09:00:00+00:00,3.006732562937522,2.4139886173081524,1.530848770179694,2.6,0.3,186,73,11.4,2.5
2024-07-14 12:00:00+00:00,2.7549396544142137,2.1350274905951223,1.4283695431487151,2.5,0.1,182,33,10.9,1.5
2024-07-14 15:00:00+00:00,2.780449755683467,2.030964785269447,1.4315510197022423,2.4,0.1,178,356,10.6,1.3
2024-07-14 18:00:00+00:00,2.520572876563336,2.012578367688714,1.84091449270207,2.3,0.1,175,354,10.4,1.5
2024-07-14 21:00:00+00:00,3.1046744251380356,1.933747998655876,2.0319268819808673,2.2,0.1,173,35,10.3,1.7
2024-07-15 00:00:00+00:00,2.285085117464571,1.918978075205414,1.2023300287888614,2.1,0.1,174,291,10.3,1.7
2024-07-15 03:00:00+00:00,2.325313484151846,1.9549257655004124,1.2091249807638045,2.0,0.3,173,262,10.3,2.5
2024-07-15 06:00:00+00:00,2.6292559701173284,1.8397289755461335,1.1614252915987562,2.0,0.4,174,251,10.2,3.1
2024-07-15 09:00:00+00:00,1.9820082149767673,1.7392279951547334,1.1848684823961841,2.0,0.8,172,229,10.3,4.2
2024-07-15 12:00:00+00:00,2.0151908967418226,1.6382422484536732,1.2001166915613988,2.04,0.77,173,243,9.6,4.2
2024-07-15 15:00:00+00:00,2.2568475997109094,1.694710421975964,1.2241472021012245,2.14,0.75,172,244,9.5,4.1
2024-07-15 18:00:00+00:00,2.4646135597160486,1.6333899251005684,1.3621908275093926,2.31,0.37,174,229,9.2,2.8
2024-07-15 21:00:00+00:00,2.438723874155624,1.774572191153071,1.363090528037796,2.33,0.14,171,171,9.2,1.8
2024-07-16 00:00:00+00:00,2.4189887435320236,1.7335896703954234,1.3186531035633657,2.39,0.02,169,66,9.2,1.2
2024-07-16 03:00:00+00:00,2.8206924699472715,1.8904290362601208,1.3751974352684535,2.33,0.02,167,85,9.4,1.1
2024-07-16 06:00:00+00:00,3.5052955892747932,1.8834488220163133,1.3542454547110834,2.26,0.07,166,83,9.6,1.5
2024-07-16 09:00:00+00:00,3.8009792133445517,2.3776398626996587,2.1478795749982624,2.23,0.04,166,63,9.8,1.2
2024-07-16 12:00:00+00:00,2.422645674691551,2.0448777375708564,1.3920660576632555,2.25,0.01,166,274,10.2,0.9
2024-07-16 15:00:00+00:00,2.8092882729668016,2.082091743165782,1.0055993056724657,2.29,0.04,166,183,10.4,1.3
2024-07-16 18:00:00+00:00,3.198277809466715,2.017010272833293,0.9835254090808307,2.33,0.02,164,121,10.5,1.1
2024-07-16 21:00:00+00:00,3.6744212457528986,2.012766829398365,0.9943410234226306,2.34,0.01,162,14,10.5,1.1
2024-07-17 00:00:00+00:00,4.165657422763265,2.1124416036430054,0.9809885366109256,2.35,0.02,163,299,10.7,1.2
2024-07-17 03:00:00+00:00,5.276284039073658,2.1058471970730315,1.024725526099603,2.29,0.11,163,289,10.7,1.8
2024-07-17 06:00:00+00:00,4.674950970296086,2.3014831222612857,1.1424601889466035,2.21,0.26,162,277,10.7,2.5
2024-07-17 09:00:00+00:00,3.846941313875682,2.1196689334200776,1.5486561354279238,2.12,0.43,162,271,10.6,2.8
2024-07-17 12:00:00+00:00,4.518278042476691,2.1533414728439286,1.3592489228712514,2.11,0.87,163,272,10.6,3.8
2024-07-17 15:00:00+00:00,4.998818848921509,1.8437025805661005,1.8333993455344095,2.01,1.03,163,272,10.4,4.1
2024-07-17 18:00:00+00:00,4.978632496010301,1.7995875372755543,1.3481183596200963,1.92,1.13,161,269,10.1,4.4
2024-07-17 21:00:00+00:00,3.5555295074639206,1.8631701884933332,1.191895854257372,1.95,0.85,167,257,9.5,4.3
2024-07-18 00:00:00+00:00,3.2967940529194024,1.8064577980268544,1.1362326036577892,1.84,0.79,161,265,9.6,4.3
2024-07-18 03:00:00+00:00,2.4552783069977577,1.912171944844081,1.0534015285209968,1.79,0.72,159,269,9.4,4.0
2024-07-18 06:00:00+00:00,2.5816380859858574,1.8975869587027827,1.0179153683032078,1.73,0.62,157,281,9.2,3.6
2024-07-18 09:00:00+00:00,2.8269605075482764,1.8167769883317528,1.0418211222184506,1.64,0.61,151,278,9.2,3.5
2024-07-18 12:00:00+00:00,2.2486577089254753,1.9259999546825863,1.0265326013663625,1.59,0.69,149,251,9.5,3.6
2024-07-18 15:00:00+00:00,2.0175606936484587,1.9328068204760807,0.9931289471933342,1.53,0.75,150,228,9.3,3.7
2024-07-18 18:00:00+00:00,1.9007067133017004,1.7455091308975732,0.9719675351028305,1.5,0.75,151,212,9.1,3.9
2024-07-18 21:00:00+00:00,1.9230619196508925,1.6586635530215577,1.1572193740849541,1.44,0.79,148,210,9.0,4.0
2024-07-19 00:00:00+00:00,1.8806557369489976,1.6030097503445306,1.35354602321631,1.45,1.11,154,207,8.7,4.7
2024-07-19 03:00:00+00:00,1.8709163531816426,1.54574920534181,1.3254924067885552,1.62,0.57,174,198,7.8,3.5
2024-07-19 06:00:00+00:00,1.6841854142854327,1.5591276575511293,1.1068819354006978,1.56,0.54,176,186,7.7,3.3
2024-07-19 09:00:00+00:00,1.6800163818010367,1.5116045857558826,1.1898265308828293,1.55,0.38,177,190,7.6,2.8
2024-07-19 12:00:00+00:00,1.8995385182830442,1.5181417079461665,1.3357594407397264,1.52,0.33,178,193,7.7,2.7
2024-07-19 15:00:00+00:00,1.819981519284061,1.5193466026743838,1.1753670632636224,1.48,0.23,178,196,7.7,2.3
2024-07-19 18:00:00+00:00,1.9018079878428784,1.4147943755122507,1.2066079336599582,1.42,0.14,176,202,7.7,1.8
2024-07-19 21:00:00+00:00,2.2861067022152657,1.384249378319727,1.136546798189514,1.35,0.07,172,178,7.7,1.4
2024-07-20 00:00:00+00:00,2.085455377376716,1.330197841290107,1.1050539897782345,1.29,0.08,169,181,7.8,1.6
2024-07-20 03:00:00+00:00,2.1721513497369678,1.329792988728817,1.0754850377882694,1.22,0.11,164,187,7.8,1.9
2024-07-20 06:00:00+00:00,2.0145429185739445,1.2622413036505975,1.0533929226178986,1.15,0.12,158,173,7.7,1.7
2024-07-20 09:00:00+00:00,2.8337132591948695,1.181501683783033,0.8277988817278683,1.1,0.07,151,157,7.6,1.5
2024-07-20 12:00:00+00:00,1.9430207216806414,1.230946787974253,0.8392185186032539,1.1,0.1,151,192,7.6,1.6
2024-07-20 15:00:00+00:00,1.5205099129136639,1.1911748982457033,0.8353707692264869,1.06,0.05,144,206,7.6,1.3
2024-07-20 18:00:00+00:00,1.4659089566150358,1.1364816656591183,0.8549995617571216,1.03,0.07,137,180,7.5,1.5
2024-07-20 21:00:00+00:00,1.8274053198840483,1.1223022010188672,1.0422391153583632,1.0,0.12,131,164,7.5,1.7
2024-07-21 00:00:00+00:00,1.7126640704629814,1.1718245871043764,1.063864816295697,1.01,0.19,128,175,7.6,2.0
2024-07-21 03:00:00+00:00,1.9097171838217974,1.1400467715827356,1.0717081893143323,0.98,0.07,125,167,7.3,1.4
2024-07-21 06:00:00+00:00,1.8474595730952963,1.2568881836553236,1.1442790504690892,0.94,0.07,122,159,7.3,1.4
2024-07-21 09:00:00+00:00,1.6292958267964632,1.2983285961494073,0.9015285873427603,0.9,0.01,119,263,7.2,1.1
2024-07-21 12:00:00+00:00,1.568972954453487,1.0866964767585103,0.8566558163261644,0.89,0.02,117,230,7.3,1.2
2024-07-21 15:00:00+00:00,1.296492517151152,1.0042283636039304,0.8410872801246316,0.86,0.04,116,221,7.3,1.3
2024-07-21 18:00:00+00:00,1.1896297461337098,1.0130519742545272,0.8338752757573157,0.84,0.06,116,155,7.5,1.9
2024-07-21 21:00:00+00:00,1.4057937020281468,1.0430221163648516,0.9555723012161372,0.86,0.12,125,137,8.4,1.8
2024-07-22 00:00:00+00:00,1.555466009125371,0.9481224042757203,0.9730662378294276,1.06,0.02,143,49,9.7,1.2
2024-07-22 03:00:00+00:00,1.5322353878538855,0.9517834371411694,0.9485098863599692,1.29,0.09,161,13,10.9,1.4
2024-07-22 06:00:00+00:00,1.2948660046776632,0.9924683113607037,0.9408507618624807,1.57,0.23,170,6,11.5,1.9
2024-07-22 09:00:00+00:00,1.359852435710323,1.0641339369915879,0.7898096066214613,1.8,0.22,175,8,11.7,2.2
2024-07-22 12:00:00+00:00,1.6118788086906415,1.4144276085709229,0.9361034953692196,1.87,0.13,177,330,11.6,1.9
2024-07-22 15:00:00+00:00,1.8291532635710777,1.7462974905800088,0.8528503124891649,1.9,0.05,180,280,11.4,1.4
2024-07-22 18:00:00+00:00,2.2170447805053306,2.1226590932117926,0.9040917906748381,1.86,0.05,182,268,11.3,1.3
2024-07-22 21:00:00+00:00,2.217380586247206,2.321415866873529,0.9294460634005564,1.8,0.06,184,226,11.1,1.3
2024-07-23 00:00:00+00:00,2.098131365386127,2.13951296283879,0.9090681333148023,1.73,0.17,185,219,11.0,1.9
2024-07-23 03:00:00+00:00,2.113993067474624,2.222396834185755,0.9077523131533785,1.64,0.19,186,214,10.9,2.1
2024-07-23 06:00:00+00:00,2.098289850139678,2.0205973956881103,0.8825748714759241,1.56,0.15,186,215,10.7,1.9
2024-07-23 09:00:00+00:00,2.0010629932704704,1.7877857015735557,0.8658643053780423,1.49,0.06,186,236,10.7,1.4
2024-07-23 12:00:00+00:00,1.6820658935141013,1.7570602897168257,0.8833993751911116,1.43,0.15,187,234,10.9,2.0
2024-07-23 15:00:00+00:00,1.4861898127377673,1.6767852316318446,0.8707035192239825,1.4,0.26,188,230,11.0,2.3
2024-07-23 18:00:00+00:00,1.5099236537411098,1.548006440308815,0.8879882498246789,1.4,0.21,189,219,10.9,2.3
2024-07-23 21:00:00+00:00,1.973815083291424,1.6202105536825204,1.0846440989497932,1.4,0.21,190,194,10.9,2.2
2024-07-24 00:00:00+00:00,2.0067240803055357,1.500738620912131,1.0761787270851269,1.41,0.1,191,188,10.8,1.6
2024-07-24 03:00:00+00:00,3.005351706281322,1.578251580592031,1.0536949085794691,1.4,0.02,190,215,10.9,0.9
2024-07-24 06:00:00+00:00,2.247477810608869,1.6438072410663525,1.0370996401059043,1.38,0.09,190,189,10.8,1.6
2024-07-24 09:00:00+00:00,1.9364958330191457,1.7084564132906555,0.8738794351634397,1.35,0.08,190,166,10.6,1.6
2024-07-24 12:00:00+00:00,1.9787651935564026,1.7058448104276656,0.8711010507776102,1.33,0.06,191,112,10.4,1.4
2024-07-24 15:00:00+00:00,1.8485553467065632,1.6310509308288534,0.861161376826589,1.3,0.04,190,104,10.3,1.3
2024-07-24 18:00:00+00:00,1.9724003872202838,1.577679919535023,0.8543998691637553,1.31,0.09,189,103,10.4,1.6
2024-07-24 21:00:00+00:00,2.001179503289811,1.5388114978312535,0.8688540084107619,1.35,0.17,189,86,10.6,1.8
2024-07-25 00:00:00+00:00,1.9467216741034319,1.6432838711970654,4.426465003789534,1.45,0.28,189,76,11.1,2.1
2024-07-25 03:00:00+00:00,2.0640490085052514,1.692202624356269,1.2256827647451272,1.58,0.43,188,56,11.4,2.6
2024-07-25 06:00:00+00:00,2.4981015470089716,1.6693043272427568,1.2273572408916413,1.68,0.63,188,48,11.8,3.1
2024-07-25 09:00:00+00:00,1.8983517252259254,1.697079721782346,0.8805320563042471,1.81,0.67,186,34,12.3,3.3
2024-07-25 12:00:00+00:00,1.7767941837800048,1.6971624625324793,0.8540300821960511,1.97,0.54,186,26,13.3,3.3
2024-07-25 15:00:00+00:00,1.8110415209150221,1.7924241654998259,0.8511735041658395,2.1,0.55,187,29,14.1,3.2
2024-07-25 18:00:00+00:00,1.7936019001714159,1.7800133532001836,0.865345525652041,2.21,0.62,187,35,14.6,3.4
2024-07-25 21:00:00+00:00,2.1825796681127434,2.0074183936704593,1.0380068938824283,2.28,0.68,187,33,14.8,3.5
2024-07-26 00:00:00+00:00,2.441235747652818,1.9656621153176446,1.0471602290297135,2.21,0.75,186,30,14.6,3.5
2024-07-26 03:00:00+00:00,2.622516569845183,2.304020834543725,1.0934714232321157,2.16,0.84,186,22,14.2,3.7
2024-07-26 06:00:00+00:00,2.437323186276947,2.3216587870141336,1.1295881270508912,2.08,0.88,185,16,13.7,3.9
2024-07-26 09:00:00+00:00,2.4461463702268347,2.1410383133543798,0.8943713086625222,2.0,0.89,186,21,13.4,4.1
2024-07-26 12:00:00+00:00,2.4751604234487,2.1079830803300164,0.8758936266644093,1.98,0.49,184,11,12.5,3.2
2024-07-26 15:00:00+00:00,2.2288429306459583,2.142474320468516,0.8713360929255087,1.89,0.19,183,357,12.0,2.0
2024-07-26 18:00:00+00:00,2.1806581756598247,1.980019119729273,0.8545583561906407,1.76,0.05,184,18,11.9,1.2
2024-07-26 21:00:00+00:00,2.0105721521026956,1.9167047169520073,0.827117423261779,1.67,0.06,184,51,12.0,1.4
2024-07-27 00:00:00+00:00,3.6945862156149643,1.6584830567139102,0.8489622405331951,1.65,0.16,186,56,12.4,2.0
2024-07-27 03:00:00+00:00,2.56593276117618,1.5430185132956469,0.8642725200363996,1.63,0.31,186,11,12.6,2.5
2024-07-27 06:00:00+00:00,2.6332525092899717,1.7738967060181423,0.9391336076648189,1.63,0.33,185,14,12.7,2.7
2024-07-27 09:00:00+00:00,2.594652024840234,1.5391675207406177,0.8421399245136612,1.65,0.24,184,21,12.5,2.3
2024-07-27 12:00:00+00:00,2.683621862080529,1.9958158421130583,1.1691448031466942,1.65,0.1,183,16,12.5,1.6
2024-07-27 15:00:00+00:00,4.600369120455968,1.4546817147063684,1.1530101965113226,1.64,0.07,183,55,12.4,1.4
